id,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31
0.0,1e-15,1e-15,0.015465833188172146,1e-15,0.06098369506278952,1e-15,1e-15,1e-15,0.08739835933114999,1e-15,1e-15,1e-15,1e-15,0.001694693823955433,1e-15,0.011330055042159046,0.03322794176980818,0.04472717940723395,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.059057687565464624,1e-15,1e-15
1.0,0.013326855194724737,1e-15,1e-15,1e-15,1e-15,0.05301445451520862,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.012973300695598999,0.02552623966587747,1e-15,0.012645904167574693,1e-15,1e-15,1e-15,1e-15,0.015823882374244168,1e-15,1e-15,0.006208018834719376,1e-15,1e-15,1e-15,0.0072965593856295615,1e-15,1e-15,0.050305136867410775,1e-15
2.0,1e-15,0.00799780001152022,0.014364338658332003,1e-15,0.014035473367859966,0.015293328149313959,1e-15,1e-15,1e-15,0.03402746759541015,1e-15,0.030340285448848966,1e-15,1e-15,1e-15,1e-15,0.05392871297077376,1e-15,1e-15,0.03808760308301467,0.002839189043116308,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
3.0,1e-15,1e-15,1e-15,1e-15,1.7378091985709243e-05,1e-15,0.0014338423960000657,1e-15,1e-15,0.09131178237184047,1e-15,6.891553036306703e-06,1e-15,1e-15,1e-15,0.015433420144922138,0.10422436696921827,1e-15,1e-15,0.0658939407441967,1e-15,1e-15,1e-15,1e-15,0.00994751552666311,1e-15,1e-15,1e-15,1e-15,0.10142543997977142,0.15552137959782963,1e-15
4.0,7.224878846042915e-05,0.011580679862083578,0.04275144893585071,3.8802270602160734e-05,0.0588246509964557,0.005950661627834395,0.00794456465524096,3.922800581765887e-05,0.013072071880100549,6.35890289411423e-05,0.01578959925821469,1.0468644418494106e-05,5.406213231610141e-07,0.1276552030343257,1.7816459776991036e-05,2.033084445927704e-05,0.003948103723810286,1.250915500059876e-05,0.013039831391202683,0.0034199908995742813,1e-15,1e-15,2.6787365567624142e-05,0.12407938104524346,7.244606265475119e-06,1.840791933657328e-05,0.0015838720803865048,0.05980947344789036,0.018329034369720415,4.649655920559292e-05,0.04232881526888077,3.6807765366199985e-05
5.0,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.022328014784877916,1e-15,0.04410779480508261,1e-15,1e-15,0.062302392259251965,0.0156005167132043,0.09437299192713564,0.02220438242972518,0.010587305762338508,1e-15,0.06079586946158674,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
6.0,1e-15,0.04167105933947399,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.006702886980875231,0.04064493680438587,0.018541616127445093,1e-15,1e-15,1.9203562487882022e-06,1e-15,0.08966030361622854,0.001367142195657258,0.026961999413109207,0.011589349947097392,1e-15,1e-15,0.006988509222611445,1e-15,1e-15,1e-15,1e-15,1e-15,0.0013281308474622222,0.003120024455557701,1e-15,1e-15
7.0,0.03636732438755678,0.09068642936788074,0.07520451351553364,0.047587343268514104,1e-15,1e-15,1e-15,1e-15,1e-15,0.04877114024233058,0.039722326098221794,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.05300673449499922,1e-15,0.009665869350112433,1e-15,1e-15
8.0,1e-15,0.10112968429180948,1e-15,0.04751412355564138,0.0006897006828657947,1e-15,1e-15,1e-15,0.027060848835514045,1e-15,0.1670947291440264,0.0669874244765192,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.0316181824898944,1e-15,0.018611512777293712,0.030556334367785168,0.16233514011273203,4.5577190360409345e-07,1e-15,0.010723183201487314,1e-15,0.011781144613067163,3.478117244999023e-06,1e-15,0.1833694762777662
9.0,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.0035627439074629,0.04750751825149613,0.0011925389377492911,9.963175414710796e-07,1e-15,1e-15,0.0008378685494165978,1e-15,1e-15,0.04490063847871095,1e-15,0.0017494121682132412,1e-15,1e-15,1e-15,1e-15,0.006153948489835753,1e-15,0.031434739628414615,1e-15,0.06993544403750686,0.01016370891867909,1e-15,1e-15,0.04722973022301012
